pod_uid	pod_name	task_id	provision_node_name	scheduled_node
72a82c34-936a-47b6-9354-45981f4f6fc2	a01-g1-wave1-01ky1rbq-556c8cf775-589rr	asa-0jl462kb2vgj1jizh0t7	cn-wulanchabu.10.223.26.199	cn-wulanchabu.10.223.26.199
