pod_name	container_name	node_name	complete	node_ms	image_ms	pod_ms	app_ms	total_ms	quality
a01-g2-wave1-01ky1bmc-74b966f54-6nw6f	app	cn-wulanchabu.10.217.82.92	1	46000	3000	17000	1000	64000	{"task_id": "asa-0jla9ljoppka6zx96rds", "provider_id": "cn-wulanchabu.i-0jl7bdnyve2pzn9b1lfb", "node_task_id": "asa-0jla9ljoppka6zx96rds", "app_end_event": "READINESS_PROBE_FIRST_SUCCESS", "app_approximate": true, "node_task_match": true, "pod_approximate": true, "pod_start_event": "POD_SCHEDULED", "node_approximate": true, "node_start_event": "POD_UNSCHEDULABLE", "image_approximate": true, "provision_node_name": "cn-wulanchabu.10.217.82.92", "node_attribution_method": "task-id", "node_attribution_confidence": "exact"}
a01-g2-wave1-01ky1bmc-74b966f54-9cn52	app	cn-wulanchabu.10.217.82.90	1	NULL	NULL	NULL	1000	1000	{"app_end_event": "READINESS_PROBE_FIRST_SUCCESS", "app_approximate": true, "pod_approximate": true, "pod_start_event": "POD_SCHEDULED"}
a01-g2-wave1-01ky1bmc-74b966f54-cj24n	app	cn-wulanchabu.10.223.26.187	1	NULL	NULL	NULL	1000	1000	{"app_end_event": "READINESS_PROBE_FIRST_SUCCESS", "app_approximate": true, "pod_approximate": true, "pod_start_event": "POD_SCHEDULED"}
a01-g2-wave1-01ky1bmc-74b966f54-n58v4	app	cn-wulanchabu.10.223.26.187	1	NULL	NULL	NULL	1000	1000	{"app_end_event": "READINESS_PROBE_FIRST_SUCCESS", "app_approximate": true, "pod_approximate": true, "pod_start_event": "POD_SCHEDULED"}
a01-g2-wave1-01ky1bmc-74b966f54-w6752	app	cn-wulanchabu.10.217.82.92	1	46000	NULL	17000	1000	64000	{"task_id": "asa-0jla9ljoppka6zx96rds", "provider_id": "cn-wulanchabu.i-0jl7bdnyve2pzn9b1lfb", "node_task_id": "asa-0jla9ljoppka6zx96rds", "app_end_event": "READINESS_PROBE_FIRST_SUCCESS", "app_approximate": true, "node_task_match": true, "pod_approximate": true, "pod_start_event": "POD_SCHEDULED", "node_approximate": true, "node_start_event": "POD_UNSCHEDULABLE", "image_approximate": true, "provision_node_name": "cn-wulanchabu.10.217.82.92", "node_attribution_method": "task-id", "node_attribution_confidence": "exact"}
