pod_name	container_name	node_name	complete	node_ms	image_ms	pod_ms	app_ms	total_ms	quality
a01-g3-wave1-01ky1khf-566bcb95cd-9sbn2	app	cn-wulanchabu.10.217.82.96	1	50000	NULL	17000	1000	67000	{"task_id": "asa-0jlcpv1j4aj316eriddd", "provider_id": "cn-wulanchabu.i-0jlbmlytrnnylf59zgr5", "node_task_id": "asa-0jlcpv1j4aj316eriddd", "app_end_event": "READINESS_PROBE_FIRST_SUCCESS", "app_approximate": true, "node_task_match": true, "pod_approximate": true, "pod_start_event": "POD_SCHEDULED", "node_approximate": true, "node_start_event": "POD_UNSCHEDULABLE", "provision_node_name": "cn-wulanchabu.10.217.82.96", "node_attribution_method": "task-id", "node_attribution_confidence": "exact"}
a01-g3-wave1-01ky1khf-566bcb95cd-bjml6	app	cn-wulanchabu.10.223.26.187	1	NULL	NULL	NULL	1000	1000	{"provider_id": "cn-wulanchabu.i-0jleua341tvtyggtcpzb", "node_task_id": "asa-0jl10371l7ikd00ky1x1", "app_end_event": "READINESS_PROBE_FIRST_SUCCESS", "app_approximate": true, "pod_approximate": true, "pod_start_event": "POD_SCHEDULED"}
a01-g3-wave1-01ky1khf-566bcb95cd-c4v2j	app	cn-wulanchabu.10.223.26.187	1	NULL	NULL	NULL	1000	1000	{"provider_id": "cn-wulanchabu.i-0jleua341tvtyggtcpzb", "node_task_id": "asa-0jl10371l7ikd00ky1x1", "app_end_event": "READINESS_PROBE_FIRST_SUCCESS", "app_approximate": true, "pod_approximate": true, "pod_start_event": "POD_SCHEDULED"}
a01-g3-wave1-01ky1khf-566bcb95cd-n24wp	app	cn-wulanchabu.10.217.82.90	1	NULL	NULL	NULL	1000	1000	{"provider_id": "cn-wulanchabu.i-0jl178dr9ots1aus00rj", "node_task_id": "asa-0jl78xnpn1f8mdcqxvbk", "app_end_event": "READINESS_PROBE_FIRST_SUCCESS", "app_approximate": true, "pod_approximate": true, "pod_start_event": "POD_SCHEDULED"}
a01-g3-wave1-01ky1khf-566bcb95cd-phvf5	app	cn-wulanchabu.10.217.82.96	1	50000	4000	17000	1000	67000	{"task_id": "asa-0jlcpv1j4aj316eriddd", "provider_id": "cn-wulanchabu.i-0jlbmlytrnnylf59zgr5", "node_task_id": "asa-0jlcpv1j4aj316eriddd", "app_end_event": "READINESS_PROBE_FIRST_SUCCESS", "app_approximate": true, "node_task_match": true, "pod_approximate": true, "pod_start_event": "POD_SCHEDULED", "node_approximate": true, "node_start_event": "POD_UNSCHEDULABLE", "image_approximate": true, "provision_node_name": "cn-wulanchabu.10.217.82.96", "node_attribution_method": "task-id", "node_attribution_confidence": "exact"}
a01-g3-wave2-01ky1khf-77df7447d7-5h6d2	app	cn-wulanchabu.10.223.26.195	1	53000	3000	17000	NULL	70000	{"task_id": "asa-0jl10371l7ikfyk911mn", "provider_id": "cn-wulanchabu.i-0jlf32wvkcuxenjcanbd", "node_task_id": "asa-0jl10371l7ikfyk911mn", "app_end_event": "READINESS_PROBE_FIRST_SUCCESS", "app_approximate": true, "node_task_match": true, "pod_approximate": true, "pod_start_event": "POD_SCHEDULED", "node_approximate": true, "node_start_event": "POD_UNSCHEDULABLE", "image_approximate": true, "provision_node_name": "cn-wulanchabu.10.223.26.195", "node_attribution_method": "task-id", "node_attribution_confidence": "exact"}
