node_name	event_type	task_id	provider_id	event_time_ns	approximate
cn-wulanchabu.10.223.26.188	NODE_READY	asa-0jlcpv1j4aj2ypmdfvnu	cn-wulanchabu.i-0jlhnuo11kc4qoymbvjn	1784601491000000000	0
