pod_uid	pod_name	task_id	provision_node_name	scheduled_node
12ea4be1-aa07-4824-9f3f-586656f1fbba	a01-g1-wave1-01ky1pvr-776fdc74bc-8v6gn	asa-0jl462kb2vgj17ossouw	cn-wulanchabu.10.217.82.98	cn-wulanchabu.10.217.82.98
