pod_name	container_name	node_name	complete	node_ms	image_ms	pod_ms	app_ms	total_ms	quality
a01-g3-wave1-01ky1jsk-77df5f6569-5bzg4	app	cn-wulanchabu.10.223.26.194	1	51000	5000	18000	1000	70000	{"task_id": "asa-0jl78xnpn1f8pfuh8z1p", "provider_id": "cn-wulanchabu.i-0jl87na1grqx1quhtc8x", "node_task_id": "asa-0jl78xnpn1f8pfuh8z1p", "app_end_event": "READINESS_PROBE_FIRST_SUCCESS", "app_approximate": true, "node_task_match": true, "pod_approximate": true, "pod_start_event": "POD_SCHEDULED", "node_approximate": true, "node_start_event": "POD_UNSCHEDULABLE", "image_approximate": true, "provision_node_name": "cn-wulanchabu.10.223.26.194", "node_attribution_method": "task-id", "node_attribution_confidence": "exact"}
a01-g3-wave1-01ky1jsk-77df5f6569-6f8qc	app	cn-wulanchabu.10.223.26.187	1	NULL	NULL	1000	1000	2000	{"app_end_event": "READINESS_PROBE_FIRST_SUCCESS", "app_approximate": true, "pod_approximate": true, "pod_start_event": "POD_SCHEDULED"}
a01-g3-wave1-01ky1jsk-77df5f6569-768kn	app	cn-wulanchabu.10.217.82.90	1	NULL	NULL	1000	1000	2000	{"app_end_event": "READINESS_PROBE_FIRST_SUCCESS", "app_approximate": true, "pod_approximate": true, "pod_start_event": "POD_SCHEDULED"}
a01-g3-wave1-01ky1jsk-77df5f6569-p2gq8	app	cn-wulanchabu.10.223.26.194	1	51000	NULL	18000	1000	70000	{"task_id": "asa-0jl78xnpn1f8pfuh8z1p", "provider_id": "cn-wulanchabu.i-0jl87na1grqx1quhtc8x", "node_task_id": "asa-0jl78xnpn1f8pfuh8z1p", "app_end_event": "READINESS_PROBE_FIRST_SUCCESS", "app_approximate": true, "node_task_match": true, "pod_approximate": true, "pod_start_event": "POD_SCHEDULED", "node_approximate": true, "node_start_event": "POD_UNSCHEDULABLE", "image_approximate": true, "provision_node_name": "cn-wulanchabu.10.223.26.194", "node_attribution_method": "task-id", "node_attribution_confidence": "exact"}
a01-g3-wave1-01ky1jsk-77df5f6569-xrp4s	app	cn-wulanchabu.10.223.26.187	1	NULL	NULL	1000	1000	2000	{"app_end_event": "READINESS_PROBE_FIRST_SUCCESS", "app_approximate": true, "pod_approximate": true, "pod_start_event": "POD_SCHEDULED"}
a01-g3-wave2-01ky1jsk-74cd97f864-86pw9	app	cn-wulanchabu.10.217.82.95	1	49000	3000	15000	1000	64000	{"task_id": "asa-0jl0ticeqq155yj4cuve", "provider_id": "cn-wulanchabu.i-0jlf32wvkcuxehm8yh92", "node_task_id": "asa-0jl0ticeqq155yj4cuve", "app_end_event": "READINESS_PROBE_FIRST_SUCCESS", "app_approximate": true, "node_task_match": true, "pod_approximate": true, "pod_start_event": "POD_SCHEDULED", "node_approximate": true, "node_start_event": "POD_UNSCHEDULABLE", "image_approximate": true, "provision_node_name": "cn-wulanchabu.10.217.82.95", "node_attribution_method": "task-id", "node_attribution_confidence": "exact"}
