node_name	event_type	task_id	provider_id	event_time_ns	approximate
cn-wulanchabu.10.217.82.94	NODE_CREATED	asa-0jl462kb2vgj0486jkxz	cn-wulanchabu.i-0jl0g79c7odl4345wdz5	1784611417000000000	0
cn-wulanchabu.10.217.82.94	ACK_PROVISION_TASK_UPDATED	asa-0jl462kb2vgj0486jkxz	cn-wulanchabu.i-0jl0g79c7odl4345wdz5	1784611418025801234	1
cn-wulanchabu.10.217.82.94	NODE_NOT_READY	asa-0jl462kb2vgj0486jkxz	cn-wulanchabu.i-0jl0g79c7odl4345wdz5	1784611418025821513	1
cn-wulanchabu.10.217.82.94	NODE_READY	asa-0jl462kb2vgj0486jkxz	cn-wulanchabu.i-0jl0g79c7odl4345wdz5	1784611453000000000	0
cn-wulanchabu.10.223.26.193	NODE_CREATED	asa-0jl10371l7ikfmq2cpnn	cn-wulanchabu.i-0jlivixatfcbzsqdctl9	1784611425000000000	0
cn-wulanchabu.10.223.26.193	ACK_PROVISION_TASK_UPDATED	asa-0jl10371l7ikfmq2cpnn	cn-wulanchabu.i-0jlivixatfcbzsqdctl9	1784611425610165520	1
cn-wulanchabu.10.223.26.193	NODE_NOT_READY	asa-0jl10371l7ikfmq2cpnn	cn-wulanchabu.i-0jlivixatfcbzsqdctl9	1784611425610174247	1
cn-wulanchabu.10.223.26.193	NODE_READY	asa-0jl10371l7ikfmq2cpnn	cn-wulanchabu.i-0jlivixatfcbzsqdctl9	1784611461000000000	0
