pod_name	container_name	node_name	complete	node_ms	image_ms	pod_ms	app_ms	total_ms	quality
hooke-smoke-app-01kxypth-7c4599c9cd-dd8sb	app	cn-wulanchabu.10.176.70.124	1	NULL	NULL	1000	10000	11000	{"app_end_event": "READINESS_PROBE_FIRST_SUCCESS", "app_approximate": true, "pod_approximate": true, "pod_start_event": "POD_SCHEDULED"}
hooke-smoke-app-01kxypth-7c4599c9cd-wrjlq	app	cn-wulanchabu.10.176.70.124	1	NULL	NULL	1000	9000	10000	{"app_end_event": "READINESS_PROBE_FIRST_SUCCESS", "app_approximate": true, "pod_approximate": true, "pod_start_event": "POD_SCHEDULED"}
hooke-smoke-app-01kxypth-7c4599c9cd-xbnmx	app	cn-wulanchabu.10.176.70.124	1	NULL	NULL	1000	1000	2000	{"app_end_event": "READINESS_PROBE_FIRST_SUCCESS", "app_approximate": true, "pod_approximate": true, "pod_start_event": "POD_SCHEDULED"}
