node_name	event_type	task_id	provider_id	event_time_ns	approximate
cn-wulanchabu.10.217.82.91	NODE_CREATED	asa-0jla9ljoppka6s14qjfq	cn-wulanchabu.i-0jlivixatfcby5jfz50z	1784603711000000000	0
cn-wulanchabu.10.217.82.91	ACK_PROVISION_TASK_UPDATED	asa-0jla9ljoppka6s14qjfq	cn-wulanchabu.i-0jlivixatfcby5jfz50z	1784603711560902875	1
cn-wulanchabu.10.217.82.91	NODE_NOT_READY	asa-0jla9ljoppka6s14qjfq	cn-wulanchabu.i-0jlivixatfcby5jfz50z	1784603711560913745	1
cn-wulanchabu.10.217.82.91	NODE_READY	asa-0jla9ljoppka6s14qjfq	cn-wulanchabu.i-0jlivixatfcby5jfz50z	1784603743000000000	0
