pod_name	container_name	node_name	complete	node_ms	image_ms	pod_ms	app_ms	total_ms	quality
a01-g1-wave1-01ky1p49-687d94cf7c-zvlg6	app	cn-wulanchabu.10.223.26.198	1	45000	3000	18000	1000	66000	{"task_id": "asa-0jlcpv1j4aj31s43qzbp", "provider_id": "cn-wulanchabu.i-0jl7qi45yn5cxen0n989", "node_task_id": "asa-0jlcpv1j4aj31s43qzbp", "app_end_event": "READINESS_PROBE_FIRST_SUCCESS", "app_approximate": true, "node_task_match": true, "pod_approximate": true, "pod_start_event": "POD_SCHEDULED", "node_approximate": true, "node_start_event": "POD_UNSCHEDULABLE", "image_approximate": true, "provision_node_name": "cn-wulanchabu.10.223.26.198", "node_attribution_method": "task-id", "node_attribution_confidence": "exact"}
